general_info_BoundingBox,general_info_EnabledImageTypes,general_info_GeneralSettings,general_info_ImageHash,general_info_ImageSpacing,general_info_MaskHash,general_info_Version,general_info_VolumeNum,general_info_VoxelNum,original_shape_Maximum3DDiameter,original_shape_Compactness2,original_shape_Maximum2DDiameterSlice,original_shape_Sphericity,original_shape_MinorAxis,original_shape_Compactness1,original_shape_Elongation,original_shape_SurfaceVolumeRatio,original_shape_Volume,original_shape_SphericalDisproportion,original_shape_MajorAxis,original_shape_LeastAxis,original_shape_Flatness,original_shape_SurfaceArea,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_firstorder_InterquartileRange,original_firstorder_Skewness,original_firstorder_Uniformity,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Energy,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_TotalEnergy,original_firstorder_Maximum,original_firstorder_RootMeanSquared,original_firstorder_90Percentile,original_firstorder_Minimum,original_firstorder_Entropy,original_firstorder_StandardDeviation,original_firstorder_Range,original_firstorder_Variance,original_firstorder_10Percentile,original_firstorder_Kurtosis,original_firstorder_Mean,original_glcm_JointAverage,original_glcm_Homogeneity1,original_glcm_Homogeneity2,original_glcm_JointEntropy,original_glcm_ClusterShade,original_glcm_MaximumProbability,original_glcm_Idmn,original_glcm_JointEnergy,original_glcm_Contrast,original_glcm_DifferenceEntropy,original_glcm_InverseVariance,original_glcm_Dissimilarity,original_glcm_DifferenceVariance,original_glcm_Idn,original_glcm_Idm,original_glcm_Correlation,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glcm_ClusterProminence,original_glcm_Imc2,original_glcm_Imc1,original_glcm_DifferenceAverage,original_glcm_Autocorrelation,original_glcm_Id,original_glcm_ClusterTendency,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glrlm_GrayLevelVariance,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_RunVariance,original_glrlm_GrayLevelNonUniformity,original_glrlm_LongRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_RunLengthNonUniformity,original_glrlm_ShortRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_RunPercentage,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_RunEntropy,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_RunLengthNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SizeZoneNonUniformity,original_glszm_GrayLevelNonUniformity,original_glszm_LargeAreaEmphasis,original_glszm_ZoneVariance,original_glszm_ZonePercentage,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_SmallAreaEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_ZoneEntropy,original_glszm_SmallAreaLowGrayLevelEmphasis,patient,contour
"(306, 265, 72, 9, 10, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",88b68a0d160672115bcc75a61635f9864326beb9,"(1.0, 1.0, 1.0)",a40c98a7a9c7e9743d34ebe16eeb10aaf6552d31,0+unknown,1,65,10.816653826391969,0.16292580651624583,10.816653826391969,0.54617266397158004,8.0592372797362426,0.021413803675114525,0.74963418053338859,2.2021642724309691,65.0,1.8309228307552843,10.750893554509267,0.0,0.0,143.140677708013,8.0,9.0,10.084747314453125,-1.5327265722412733,0.60615384615384627,7.1712919427092965,190496.26196787512,4.1900381508445514,55.309505462646484,190496.26196787512,65.582160949707031,54.136048272686971,62.901252746582031,16.724391937255859,0.91347242788052374,9.7430679157706539,48.857769012451172,94.92737241131951,40.464257812500001,5.4216343226186723,53.252083059457632,2.7809467318395895,0.86931193806193807,0.86931193806193807,1.4633363540447601,-0.50455306348900653,0.6646326887398315,0.97386238761238764,0.48257477365279322,0.26137612387612386,0.81198079304967885,0.26137612387612386,0.26137612387612386,0.18869312443300953,0.93465596903096904,0.86931193806193807,0.29267961865348363,5.561893463679179,1.2019602301686367,0.18519700807956238,1.0972572312174895,0.42993583042230887,-0.13831066363433203,0.26137612387612386,7.7884196160981869,0.86931193806193807,0.47941190844212567,0.1478367760682317,0.32798825109727053,0.21123832596529504,0.46528457453837579,4.0056402426565798,12.015582785856648,11.2009590069142,2.5734308347496251,8.3002608203538308,0.53271902670827631,94.04925875347557,0.39615384615384619,1.4592615489557617,2.8577266938963244,6.3656276912477541,0.30656969644249071,0.40000000000000002,0.49628170913682279,0.44,0.20000000000000001,1.0,2.2000000000000002,487.80000000000001,318.80000000000001,0.076923076923076927,58.100000000000001,4254.6000000000004,4.4000000000000004,0.27396192033976124,0.37222222222222223,2.3219280948873608,0.21847842375777979,interobs31_20170910_CT,GTV-1auto(RW)
"(292, 293, 72, 10, 9, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",88b68a0d160672115bcc75a61635f9864326beb9,"(1.0, 1.0, 1.0)",a880aff6ed09ebaa0db8fc68b1ec6357ec034161,0+unknown,1,66,10.295630140987,0.1617723282950678,10.295630140987,0.54488068346681806,8.5698595019352304,0.021337866564860905,0.85995580826680029,2.1961806829342163,66.0,1.8352641786408594,9.9654649919829854,0.0,0.0,144.94792507365827,8.0,8.0,2.0200824737548828,-0.39907993691055554,1.0,1.1493158051461885,289539.83925412636,0.81110011332133836,66.2398681640625,289539.83925412636,68.526161193847656,66.234184991031313,68.025054931640625,62.262340545654297,-0.0,1.418789757608331,6.2638206481933594,2.0129643762943066,64.454681396484375,2.7775748456333931,66.218987436005563,1.0,1.0,1.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,0.0,-3.2034265038149176e-16,0.0,0.0,0.0,1.0,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.074476838291901118,0.0,1.0,1.0,3.7602777777777781,11.5,40.49722222222222,0.074476838291901118,3.0555555555555554,0.074476838291901118,40.49722222222222,0.17424242424242425,40.49722222222222,2.1675589728112694,1.0,0.27006172839506171,0.0,0.0002295684113865932,1.0,1.0,1.0,1.0,4356.0,0.0,0.015151515151515152,4356.0,4356.0,1.0,0.0002295684113865932,1.0,-3.2034265038149176e-16,0.0002295684113865932,interobs31_20170910_CT,GTV-2auto(RW)
"(291, 294, 73, 12, 11, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",88b68a0d160672115bcc75a61635f9864326beb9,"(1.0, 1.0, 1.0)",59816031d9dac069fd30cf264aadf744241d3f0a,0+unknown,1,89,11.40175425099138,0.12136795903681634,11.40175425099138,0.495109602688932,9.6971935249173988,0.018482082363636677,0.78404431516153206,2.1876916340301111,89.0,2.019754806953888,12.368170188083747,0.0,0.0,194.7045554286799,11.0,10.0,1.3780441284179687,-2.2471163532974789,1.0,1.1168591172206641,373856.62369650474,0.54034570634566137,65.143699645996094,373856.62369650474,67.837142944335938,64.812315352169321,66.283714294433594,57.000736236572266,-0.0,1.7124875556994767,10.836406707763672,2.9326136284255684,62.976416015625006,9.6160764706704871,64.789687510286825,1.0,1.0,1.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,0.0,-3.2034265038149176e-16,0.0,0.0,0.0,1.0,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.083834224831142529,0.0,1.0,1.0,7.2464162671808916,14.25,49.337316176470587,0.083834224831142529,2.2965686274509802,0.083834224831142529,49.337316176470587,0.1601123595505618,49.337316176470587,2.8261947071087401,1.0,0.1578149029219531,0.0,0.00012624668602449185,1.0,1.0,1.0,1.0,7921.0,0.0,0.011235955056179775,7921.0,7921.0,1.0,0.00012624668602449185,1.0,-3.2034265038149176e-16,0.00012624668602449185,interobs31_20170910_CT,GTV-2auto(LB)
"(292, 290, 72, 14, 10, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",88b68a0d160672115bcc75a61635f9864326beb9,"(1.0, 1.0, 1.0)",8739d188c29781d717b72df0a6c65c26b92c3f22,0+unknown,1,109,15.0,0.10341953125658487,15.0,0.46939038400860278,9.4231051298061193,0.017060830153252712,0.62083815774730766,2.1567895476824708,109.0,2.1304228507196528,15.178037967249901,0.0,0.0,235.0900606973893,13.0,9.0,2.9439964294433594,-2.1855146629647115,0.77207305782341551,7.6842976911994487,422802.04892067931,2.845704678295939,65.582160949707031,422802.04892067931,68.526161193847656,62.280959209105255,67.787026977539071,24.74207878112793,0.62913998716138586,11.198657598327381,43.784082412719727,125.40993200457559,39.624907684326175,6.413131101086786,61.265879149830667,2.8664712099564591,0.95698414133223175,0.95698414133223175,0.93085861175199147,-0.87104208234125402,0.8448352896068847,0.99139682826644637,0.72122107719635753,0.086031717335536301,0.41812459020304937,0.086031717335536301,0.086031717335536301,0.078112002873088282,0.97849207066611588,0.95698414133223175,0.68511966759969511,5.7329424199129182,0.84482689441645575,0.13954507550572226,2.1617883106504898,0.61592015416630763,-0.41618421110187331,0.086031717335536301,8.3133517083800896,0.95698414133223175,0.47214858468735271,0.10206228943437352,0.38345531764848584,0.21468511411630931,0.53351663960171503,11.103096216771293,12.479258040935672,36.555692616959064,1.0599586716249638,3.5116045321637426,0.2395066966288224,320.27617872807014,0.21330275229357798,4.3820180514944767,3.3861153240819286,7.1287920321637426,0.14680800890124313,0.66666666666666663,0.092925002564891765,0.33333333333333331,0.33333333333333331,1.0,1.0,3057.6666666666665,1737.5555555555554,0.027522935779816515,347.59259259259261,27268.333333333332,4.666666666666667,0.085685082589514724,0.45370370370370372,1.5849625007211552,0.083916140863855557,interobs31_20170910_CT,GTV-2auto(DR)
"(192, 287, 74, 13, 16, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",88b68a0d160672115bcc75a61635f9864326beb9,"(1.0, 1.0, 1.0)",a16f89de3d8699b1a53ef79fb112130c92cd90d5,0+unknown,1,154,16.55294535724685,0.075557449945620248,16.55294535724685,0.42275858021508261,12.075516156087973,0.014582685948951525,0.74166384094190552,2.1341164832341333,154.0,2.3654162134124874,16.281656849755802,0.0,0.0,328.6539384180565,12.0,14.0,2.4272270202636719,-4.3436170230078126,0.97436329903862373,1.7282071389442644,658997.54675625125,1.0021946993380253,66.020637512207031,658997.54675625125,68.901992797851563,65.415631534569528,67.461311340332031,42.593959808349609,0.10000094301032347,2.904083568330766,26.308032989501953,8.4337013718487555,63.014003753662109,30.676320205611148,65.351137309879448,1.9908438091625207,0.99265540336541935,0.99265540336541935,0.13918961182842088,-0.027914262934106107,0.98349921252794004,0.99706216134616765,0.96741595457474094,0.014689193269161405,0.1090376487122562,0.014689193269161405,0.014689193269161405,0.014445846907851251,0.99510360224361283,0.99265540336541935,0.15925402045290199,3.9816876183250414,0.12450041855925977,0.0090690992587039096,0.04138704281972172,0.081934152583586495,-0.12246861297460558,0.014689193269161405,3.9651868308529816,0.99265540336541935,0.021587203765654234,0.096991398371239379,0.082671669452094573,0.31888655462184873,0.83465666109581083,14.098495919151976,16.33798319327731,83.896022408963574,0.33957245797344371,2.9769747899159666,0.14550761029168024,335.17619047619047,0.12662337662337664,21.075980392156861,3.030649801058058,3.7244537815126049,0.15079059388461266,0.25,0.1250865650969529,0.5,0.5,1.0,1.0,11554.0,5625.0,0.012987012987012988,2890.0,46210.0,2.5,0.12502164127423823,0.625,0.99999999999999933,0.12500541031855955,interobs31_20170910_CT,GTV-2vis(DR)
"(191, 288, 74, 13, 24, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",88b68a0d160672115bcc75a61635f9864326beb9,"(1.0, 1.0, 1.0)",d92f1a77e41f0ab0abc978801d131af4a4947e60,0+unknown,1,251,23.08679276123039,0.048081420703793412,23.08679276123039,0.36362949031847214,13.849049707103386,0.011632887356439017,0.5952094110338777,2.1083066896368514,251.0,2.7500519804490695,23.267524757459075,0.0,0.0,529.1849790988497,12.0,22.0,2.4115676879882813,-4.3450027683373307,0.8936207361787909,3.8431984703475845,1040766.5374572031,1.0451568754592744,66.020637512207031,1040766.5374572031,68.901992797851563,64.393169116864868,67.523948669433594,10.460574150085449,0.35225755675530918,7.9629166577849269,58.441418647766113,63.408041698828669,62.575531005859375,23.399752535474278,63.898921643595294,2.9474499095187352,0.97574646351695693,0.97530066697665418,0.48836305521387713,-0.47918524697322895,0.9363139845140166,0.99456632799684164,0.87764475868142156,0.057423003772141601,0.28798348765971099,0.044884976076126112,0.050736055667600005,0.054725289743538949,0.98765033348832709,0.97530066697665418,0.54415836552859764,5.8948998190374704,0.43219086632011944,0.066093902192929987,1.3409409368097258,0.40158348069940336,-0.3198490861965616,0.050736055667600005,8.7248709888728211,0.97574646351695693,0.20695260499957832,0.10937790352838607,0.37714724777041408,0.2071365330130574,0.54464984961971674,33.721799872252213,18.639329268292684,99.940156134515888,1.1820957117908946,5.1661862527716185,0.28114755944702419,895.02308758314859,0.13545816733067728,11.335776848772275,3.4292046307467574,7.2502910199556538,0.15079180002392648,0.40000000000000002,0.89447649059089529,0.44,0.20000000000000001,1.0,2.2000000000000002,11246.200000000001,8726.1599999999999,0.019920318725099601,1252.6500000000001,101148.39999999999,4.4000000000000004,0.24028133846071675,0.37222222222222223,2.3219280948873608,0.076736506742548768,interobs31_20170910_CT,GTV-2vis(LB)
"(289, 285, 72, 16, 23, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",88b68a0d160672115bcc75a61635f9864326beb9,"(1.0, 1.0, 1.0)",559015e688a977b28fa1673e186ea025d9369740,0+unknown,1,257,23.40939982143925,0.046822627380510982,23.40939982143925,0.3604280591786071,13.60005945390953,0.011479600297239236,0.5624171301589086,2.1103500068578023,257.0,2.7744787747073221,24.181445984881169,0.0,0.0,542.3599517624552,13.0,21.0,4.1967620849609375,-3.094984639667012,0.92520704325576464,3.9309259576475055,1067278.3867345457,1.7666097860886611,65.394256591796875,1067278.3867345457,74.727340698242188,64.442487456867951,69.202655029296864,27.122329711914063,0.23727440464022437,6.8088401891375003,47.605010986328125,46.360304721213993,59.806925201416014,15.345170090906128,64.081774982496924,1.9695715582151665,0.98654233208276965,0.98654233208276965,0.32533652891207365,-0.1452634838323307,0.95611389029793625,0.99461693283310793,0.91488621681653481,0.026915335834460714,0.17731041421155566,0.026915335834460714,0.026915335834460714,0.026143708608794732,0.9910282213885131,0.98654233208276965,0.52215417114333418,3.939143116430333,0.29842119307761328,0.029485037287335231,0.25930648158346165,0.33625068503422473,-0.32435489547953494,0.026915335834460714,3.8952570067282695,0.98654233208276965,0.091024813314880201,0.12798547872091295,0.15735987836949375,0.39783653846153844,0.68528024326101256,29.920267504930965,20.212179487179487,118.75096153846154,0.24729890953460693,3.8301282051282053,0.15184816488365172,472.30961538461543,0.11575875486381323,30.361298076923077,3.3347814865222825,3.4086538461538463,0.12439431295200527,0.22222221891085306,0.33747041436981534,0.55555555555555558,0.33333333333333331,1.0,1.6666666666666667,20363.666666666668,13024.888888888885,0.011673151750972763,5111.416666666667,81372.666666666672,2.0,0.33745402334554031,0.75,1.5849625007211552,0.33744992558947146,interobs31_20170910_CT,GTV-1vis(DR)
"(292, 287, 72, 16, 17, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",88b68a0d160672115bcc75a61635f9864326beb9,"(1.0, 1.0, 1.0)",5fd83297ccfe9336e5c16b6917ff9bcba042afed,0+unknown,1,193,18.027756377319946,0.061268523750327791,18.027756377319946,0.39422649193007309,13.275606179925282,0.013131598178949355,0.7066691100740925,2.1226866215829516,193.0,2.5366128874397855,18.786170204232313,0.0,0.0,409.6785179655096,14.0,16.0,2.6934432983398438,-3.8067473417110094,0.93009208300893986,3.1147796824210827,794597.61061043385,1.2165911849356346,65.268974304199219,794597.61061043385,69.653640747070312,64.164523417064629,67.586585998535156,27.122329711914063,0.22491805633286244,5.7950665081017156,42.53131103515625,33.582795833322209,60.508472442626953,19.500975299046413,63.90229471236313,1.9704708215074966,0.9862141687616155,0.9862141687616155,0.32210340708997603,-0.13751048655352155,0.95668499026911213,0.99448566750464618,0.91596894334650925,0.027571662476768986,0.18027399055554749,0.027571662476768986,0.027571662476768986,0.026747292240410454,0.990809445841077,0.9862141687616155,0.50511537133077122,3.9409416430149933,0.29453174461320741,0.028641882206540153,0.24407146523521583,0.32258274533813208,-0.31072841799305451,0.027571662476768986,3.8976266332841059,0.9862141687616155,0.086995866349391604,0.11904681460444068,0.14242006626260886,0.3793219527183343,0.71515986747478222,19.566709068197227,17.487986793907847,89.348140483420082,0.26829675011761589,3.0688018122228651,0.1488968017070757,355.38427047185274,0.12694300518134716,22.83910798631193,3.4032224448779669,3.4827121891266626,0.12346652644001374,0.25,0.010261891784115657,0.5,0.5,1.0,1.0,17322.5,8010.25,0.010362694300518135,4349.0,69216.5,2.5,0.01021853417051871,0.625,0.99999999999999933,0.010207694767119472,interobs31_20170910_CT,GTV-1vis(LB)
"(284, 262, 72, 34, 41, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",88b68a0d160672115bcc75a61635f9864326beb9,"(1.0, 1.0, 1.0)",6065adb812e7e1c8ee2c574a753c75a876134c8a,0+unknown,1,445,48.60041152089147,0.026229063065467104,48.60041152089147,0.29711706233288515,12.781353034524329,0.0085919208103741457,0.22222310211581453,2.1319148843913713,445.0,3.365676787957792,57.515860920090823,0.0,0.0,948.7021235541602,15.0,22.0,9.8968238830566406,-1.7545467420929777,0.74969827042040138,7.037685644233818,1527616.6793681644,4.3076177596323513,59.944732666015625,1527616.6793681644,69.966835021972656,58.590498124612807,66.647018432617188,18.039794921875,0.66578333777117771,9.8399423627814357,51.927040100097656,96.824465702860707,47.379513549804692,6.270347798583586,57.758306803328267,2.8649745994841487,0.94620073677863759,0.94611208429636806,1.0027884091231825,-0.70325420120283977,0.82668406600099276,0.98912421718660593,0.69262549098745474,0.109371576088115,0.49199954280076152,0.10687822502428521,0.10804178885407245,0.096964401708419662,0.97305604214818398,0.94611208429636806,0.59008372089728067,5.7299491989682974,0.89188731839057289,0.13375395087651168,1.6220426318941823,0.54075930960579854,-0.30660736289397622,0.10804178885407245,8.2871553154186053,0.94620073677863759,0.42564422741793162,0.13052697614781789,0.40096282923515036,0.22763783857776754,0.4582580247758426,24.403571051384233,41.003645146050211,53.065914104596651,1.5871726989799,13.448960452791233,0.35169500599805587,468.12100688058382,0.199438202247191,6.2230791111016792,4.0128706152760643,6.6353191251592314,0.14582262149298325,0.3888888880610466,0.88186438454049121,0.43055555555555558,0.25,3.0,5.166666666666667,12221.416666666666,10846.243055555557,0.026966292134831461,1376.0625,109366.16666666667,3.1666666666666665,0.47740982298553952,0.55092592592592593,2.7516291673878204,0.37629682045815954,interobs31_20170910_CT,GTV-1vis(RW)
"(296, 325, 75, 15, 14, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",88b68a0d160672115bcc75a61635f9864326beb9,"(1.0, 1.0, 1.0)",48cc9bdbad83aae9f389e37871706de8737b9730,0+unknown,1,154,14.866068747318506,0.075623959615484987,14.866068747318506,0.42288258866813916,13.566867858675698,0.014589102763479637,0.92388180840292289,2.1334906629927231,154.0,2.3647225655458679,14.684635778388357,0.0,0.0,328.55756210087935,14.0,13.0,2.9283361434936523,-0.5691296216350501,1.0,1.8460776614869376,645518.42380539537,1.2157630889654736,64.767868041992188,645518.42380539537,71.783348083496094,64.743170115915788,67.505157470703125,55.184230804443359,-0.0,2.4204141396917076,16.599117279052734,5.8584046076195486,61.736183166503906,4.423976784321388,64.697910878565409,1.0,1.0,1.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,0.0,-3.2034265038149176e-16,0.0,0.0,0.0,1.0,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03666725758416408,0.0,1.0,1.0,8.9901455392868144,17.25,95.459523809523802,0.03666725758416408,3.3116541353383457,0.03666725758416408,95.459523809523802,0.11201298701298701,95.459523809523802,2.7651961706535593,1.0,0.18481077380167207,0.0,4.2165626581210996e-05,1.0,1.0,1.0,1.0,23716.0,0.0,0.0064935064935064939,23716.0,23716.0,1.0,4.2165626581210996e-05,1.0,-3.2034265038149176e-16,4.2165626581210996e-05,interobs31_20170910_CT,GTV-2vis(RW)
"(289, 284, 72, 21, 26, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",88b68a0d160672115bcc75a61635f9864326beb9,"(1.0, 1.0, 1.0)",10515374284ecbc4adf6332e03c1e848e5ec8b56,0+unknown,1,350,26.570660511172846,0.034561280467607397,26.570660511172846,0.32573413677021512,19.649117725023572,0.0098626538083666226,0.79565926101528017,2.106678040250388,350.0,3.0699883343987278,24.695392472339012,0.0,0.0,737.3373140876358,20.0,22.0,4.1654386520385742,-2.0400948173019184,0.94989387755102039,3.5481267990423722,1452236.2447696114,1.8518862915039063,65.268974304199219,1452236.2447696114,74.727340698242188,64.414644403485312,68.789238739013683,34.012527465820312,0.17242125808883271,5.3708353664214421,40.714813232421875,28.845872533203345,58.485263442993165,9.8887207611223005,64.190346167428146,1.9831951745272574,0.98707562651937319,0.98707562651937319,0.23310258696952593,-0.052733390058606201,0.97027080104663066,0.99483025060774932,0.94180086535844676,0.025848746961253506,0.17255827561055803,0.025848746961253506,0.025848746961253506,0.025160632071635519,0.99138375101291554,0.98707562651937319,0.21033865578447006,3.9663903490545147,0.20725384000827277,0.016519251284958882,0.080412497559868623,0.13882239223546597,-0.10231778796822544,0.025848746961253506,3.9366611501011457,0.98707562651937319,0.040228258178582027,0.19662542600854013,0.16271991982218251,0.40401508105627709,0.67456016035563504,44.635493257245045,25.929566757817845,135.07761545952897,0.40503644913251619,4.3155143772359033,0.23830763063333529,539.32489729490737,0.10928571428571431,34.015795000684371,3.5851066084676315,3.3839396757748919,0.11444754056165192,0.13888889364898205,0.55208906657149492,0.72222222222222221,0.33333333333333331,2.0,4.333333333333333,19384.0,15981.222222222224,0.017142857142857144,4848.875,77524.5,1.5,0.55208476664287376,0.875,1.7924812503605767,0.55208369166071847,interobs31_20170910_CT,GTV-1vis(AB)
